,Date,Timespan,Value,Base,Peak
341,2019-06-15T00:00:00.0000000,05:00-06:00,25.66,30.5871,29.205
342,2019-06-15T00:00:00.0000000,06:00-07:00,26.68,30.5871,29.205
343,2019-06-15T00:00:00.0000000,07:00-08:00,29.99,30.5871,29.205
344,2019-06-15T00:00:00.0000000,08:00-09:00,33.0,30.5871,29.205
345,2019-06-15T00:00:00.0000000,09:00-10:00,32.33,30.5871,29.205
346,2019-06-15T00:00:00.0000000,10:00-11:00,30.21,30.5871,29.205
347,2019-06-15T00:00:00.0000000,11:00-12:00,27.61,30.5871,29.205
348,2019-06-15T00:00:00.0000000,12:00-13:00,25.38,30.5871,29.205
349,2019-06-15T00:00:00.0000000,13:00-14:00,24.93,30.5871,29.205
350,2019-06-15T00:00:00.0000000,14:00-15:00,23.54,30.5871,29.205
351,2019-06-15T00:00:00.0000000,15:00-16:00,23.64,30.5871,29.205
352,2019-06-15T00:00:00.0000000,16:00-17:00,24.92,30.5871,29.205
353,2019-06-15T00:00:00.0000000,17:00-18:00,28.97,30.5871,29.205
354,2019-06-15T00:00:00.0000000,18:00-19:00,35.73,30.5871,29.205
355,2019-06-15T00:00:00.0000000,19:00-20:00,40.2,30.5871,29.205
356,2019-06-15T00:00:00.0000000,20:00-21:00,39.64,30.5871,29.205
357,2019-06-15T00:00:00.0000000,21:00-22:00,39.05,30.5871,29.205
358,2019-06-15T00:00:00.0000000,22:00-23:00,39.09,30.5871,29.205
359,2019-06-15T00:00:00.0000000,23:00-24:00,34.31,30.5871,29.205
360,2019-06-16T00:00:00.0000000,00:00-01:00,30.17,31.085,29.1433
361,2019-06-16T00:00:00.0000000,01:00-02:00,27.52,31.085,29.1433
362,2019-06-16T00:00:00.0000000,02:00-03:00,26.05,31.085,29.1433
363,2019-06-16T00:00:00.0000000,03:00-04:00,25.39,31.085,29.1433
364,2019-06-16T00:00:00.0000000,04:00-05:00,25.07,31.085,29.1433
365,2019-06-16T00:00:00.0000000,05:00-06:00,23.74,31.085,29.1433
366,2019-06-16T00:00:00.0000000,06:00-07:00,23.69,31.085,29.1433
367,2019-06-16T00:00:00.0000000,07:00-08:00,26.93,31.085,29.1433
368,2019-06-16T00:00:00.0000000,08:00-09:00,28.35,31.085,29.1433
369,2019-06-16T00:00:00.0000000,09:00-10:00,28.04,31.085,29.1433
370,2019-06-16T00:00:00.0000000,10:00-11:00,27.44,31.085,29.1433
371,2019-06-16T00:00:00.0000000,11:00-12:00,27.98,31.085,29.1433
372,2019-06-16T00:00:00.0000000,12:00-13:00,27.17,31.085,29.1433
373,2019-06-16T00:00:00.0000000,13:00-14:00,23.92,31.085,29.1433
374,2019-06-16T00:00:00.0000000,14:00-15:00,23.1,31.085,29.1433
375,2019-06-16T00:00:00.0000000,15:00-16:00,24.65,31.085,29.1433
376,2019-06-16T00:00:00.0000000,16:00-17:00,25.78,31.085,29.1433
377,2019-06-16T00:00:00.0000000,17:00-18:00,30.71,31.085,29.1433
378,2019-06-16T00:00:00.0000000,18:00-19:00,37.99,31.085,29.1433
379,2019-06-16T00:00:00.0000000,19:00-20:00,44.59,31.085,29.1433
380,2019-06-16T00:00:00.0000000,20:00-21:00,47.67,31.085,29.1433
381,2019-06-16T00:00:00.0000000,21:00-22:00,51.24,31.085,29.1433
382,2019-06-16T00:00:00.0000000,22:00-23:00,47.94,31.085,29.1433
383,2019-06-16T00:00:00.0000000,23:00-24:00,40.91,31.085,29.1433
384,2019-06-17T00:00:00.0000000,00:00-01:00,33.06,41.5492,42.2433
385,2019-06-17T00:00:00.0000000,01:00-02:00,30.28,41.5492,42.2433
386,2019-06-17T00:00:00.0000000,02:00-03:00,29.78,41.5492,42.2433
387,2019-06-17T00:00:00.0000000,03:00-04:00,29.27,41.5492,42.2433
388,2019-06-17T00:00:00.0000000,04:00-05:00,29.29,41.5492,42.2433
389,2019-06-17T00:00:00.0000000,05:00-06:00,30.86,41.5492,42.2433
390,2019-06-17T00:00:00.0000000,06:00-07:00,45.58,41.5492,42.2433
391,2019-06-17T00:00:00.0000000,07:00-08:00,50.59,41.5492,42.2433
392,2019-06-17T00:00:00.0000000,08:00-09:00,48.83,41.5492,42.2433
393,2019-06-17T00:00:00.0000000,09:00-10:00,39.19,41.5492,42.2433
394,2019-06-17T00:00:00.0000000,10:00-11:00,34.64,41.5492,42.2433
395,2019-06-17T00:00:00.0000000,11:00-12:00,33.7,41.5492,42.2433
396,2019-06-17T00:00:00.0000000,12:00-13:00,33.99,41.5492,42.2433
397,2019-06-17T00:00:00.0000000,13:00-14:00,35.16,41.5492,42.2433
398,2019-06-17T00:00:00.0000000,14:00-15:00,34.76,41.5492,42.2433
399,2019-06-17T00:00:00.0000000,15:00-16:00,35.5,41.5492,42.2433
400,2019-06-17T00:00:00.0000000,16:00-17:00,39.52,41.5492,42.2433
401,2019-06-17T00:00:00.0000000,17:00-18:00,44.97,41.5492,42.2433
402,2019-06-17T00:00:00.0000000,18:00-19:00,56.91,41.5492,42.2433
403,2019-06-17T00:00:00.0000000,19:00-20:00,69.75,41.5492,42.2433
404,2019-06-17T00:00:00.0000000,20:00-21:00,69.11,41.5492,42.2433
405,2019-06-17T00:00:00.0000000,21:00-22:00,57.91,41.5492,42.2433
406,2019-06-17T00:00:00.0000000,22:00-23:00,45.43,41.5492,42.2433
407,2019-06-17T00:00:00.0000000,23:00-24:00,39.1,41.5492,42.2433
408,2019-06-18T00:00:00.0000000,00:00-01:00,32.97,42.2063,43.9942
409,2019-06-18T00:00:00.0000000,01:00-02:00,32.85,42.2063,43.9942
410,2019-06-18T00:00:00.0000000,02:00-03:00,30.6,42.2063,43.9942
411,2019-06-18T00:00:00.0000000,03:00-04:00,30.05,42.2063,43.9942
412,2019-06-18T00:00:00.0000000,04:00-05:00,30.96,42.2063,43.9942
413,2019-06-18T00:00:00.0000000,05:00-06:00,31.09,42.2063,43.9942
414,2019-06-18T00:00:00.0000000,06:00-07:00,41.26,42.2063,43.9942
415,2019-06-18T00:00:00.0000000,07:00-08:00,51.74,42.2063,43.9942
416,2019-06-18T00:00:00.0000000,08:00-09:00,49.75,42.2063,43.9942
417,2019-06-18T00:00:00.0000000,09:00-10:00,43.74,42.2063,43.9942
418,2019-06-18T00:00:00.0000000,10:00-11:00,39.92,42.2063,43.9942
419,2019-06-18T00:00:00.0000000,11:00-12:00,38.9,42.2063,43.9942
420,2019-06-18T00:00:00.0000000,12:00-13:00,37.12,42.2063,43.9942
421,2019-06-18T00:00:00.0000000,13:00-14:00,36.1,42.2063,43.9942
422,2019-06-18T00:00:00.0000000,14:00-15:00,36.06,42.2063,43.9942
423,2019-06-18T00:00:00.0000000,15:00-16:00,38.37,42.2063,43.9942
424,2019-06-18T00:00:00.0000000,16:00-17:00,42.92,42.2063,43.9942
425,2019-06-18T00:00:00.0000000,17:00-18:00,47.52,42.2063,43.9942
426,2019-06-18T00:00:00.0000000,18:00-19:00,51.69,42.2063,43.9942
427,2019-06-18T00:00:00.0000000,19:00-20:00,65.84,42.2063,43.9942
428,2019-06-18T00:00:00.0000000,20:00-21:00,66.72,42.2063,43.9942
429,2019-06-18T00:00:00.0000000,21:00-22:00,52.85,42.2063,43.9942
430,2019-06-18T00:00:00.0000000,22:00-23:00,46.85,42.2063,43.9942
431,2019-06-18T00:00:00.0000000,23:00-24:00,37.08,42.2063,43.9942
432,2019-06-19T00:00:00.0000000,00:00-01:00,34.12,41.1496,43.1892
433,2019-06-19T00:00:00.0000000,01:00-02:00,33.26,41.1496,43.1892
434,2019-06-19T00:00:00.0000000,02:00-03:00,33.02,41.1496,43.1892
435,2019-06-19T00:00:00.0000000,03:00-04:00,33.23,41.1496,43.1892
436,2019-06-19T00:00:00.0000000,04:00-05:00,33.62,41.1496,43.1892
437,2019-06-19T00:00:00.0000000,05:00-06:00,33.28,41.1496,43.1892
438,2019-06-19T00:00:00.0000000,06:00-07:00,43.07,41.1496,43.1892
439,2019-06-19T00:00:00.0000000,07:00-08:00,54.26,41.1496,43.1892
440,2019-06-19T00:00:00.0000000,08:00-09:00,58.31,41.1496,43.1892
441,2019-06-19T00:00:00.0000000,09:00-10:00,49.28,41.1496,43.1892
442,2019-06-19T00:00:00.0000000,10:00-11:00,42.98,41.1496,43.1892
443,2019-06-19T00:00:00.0000000,11:00-12:00,40.81,41.1496,43.1892
444,2019-06-19T00:00:00.0000000,12:00-13:00,37.01,41.1496,43.1892
445,2019-06-19T00:00:00.0000000,13:00-14:00,36.93,41.1496,43.1892
446,2019-06-19T00:00:00.0000000,14:00-15:00,36.29,41.1496,43.1892
447,2019-06-19T00:00:00.0000000,15:00-16:00,36.09,41.1496,43.1892
448,2019-06-19T00:00:00.0000000,16:00-17:00,34.91,41.1496,43.1892
449,2019-06-19T00:00:00.0000000,17:00-18:00,42.91,41.1496,43.1892
450,2019-06-19T00:00:00.0000000,18:00-19:00,49.78,41.1496,43.1892
451,2019-06-19T00:00:00.0000000,19:00-20:00,52.97,41.1496,43.1892
452,2019-06-19T00:00:00.0000000,20:00-21:00,50.82,41.1496,43.1892
453,2019-06-19T00:00:00.0000000,21:00-22:00,45.57,41.1496,43.1892
454,2019-06-19T00:00:00.0000000,22:00-23:00,40.08,41.1496,43.1892
455,2019-06-19T00:00:00.0000000,23:00-24:00,34.99,41.1496,43.1892
456,2019-06-20T00:00:00.0000000,00:00-01:00,30.8,36.3679,36.7617
457,2019-06-20T00:00:00.0000000,01:00-02:00,30.23,36.3679,36.7617
458,2019-06-20T00:00:00.0000000,02:00-03:00,29.87,36.3679,36.7617
459,2019-06-20T00:00:00.0000000,03:00-04:00,28.71,36.3679,36.7617
460,2019-06-20T00:00:00.0000000,04:00-05:00,28.54,36.3679,36.7617
461,2019-06-20T00:00:00.0000000,05:00-06:00,29.11,36.3679,36.7617
462,2019-06-20T00:00:00.0000000,06:00-07:00,30.93,36.3679,36.7617
463,2019-06-20T00:00:00.0000000,07:00-08:00,36.09,36.3679,36.7617
464,2019-06-20T00:00:00.0000000,08:00-09:00,39.67,36.3679,36.7617
465,2019-06-20T00:00:00.0000000,09:00-10:00,36.91,36.3679,36.7617
466,2019-06-20T00:00:00.0000000,10:00-11:00,35.69,36.3679,36.7617
467,2019-06-20T00:00:00.0000000,11:00-12:00,36.98,36.3679,36.7617
468,2019-06-20T00:00:00.0000000,12:00-13:00,36.08,36.3679,36.7617
469,2019-06-20T00:00:00.0000000,13:00-14:00,34.09,36.3679,36.7617
470,2019-06-20T00:00:00.0000000,14:00-15:00,33.17,36.3679,36.7617
471,2019-06-20T00:00:00.0000000,15:00-16:00,33.93,36.3679,36.7617
472,2019-06-20T00:00:00.0000000,16:00-17:00,33.54,36.3679,36.7617
473,2019-06-20T00:00:00.0000000,17:00-18:00,36.71,36.3679,36.7617
474,2019-06-20T00:00:00.0000000,18:00-19:00,39.62,36.3679,36.7617
475,2019-06-20T00:00:00.0000000,19:00-20:00,44.75,36.3679,36.7617
476,2019-06-20T00:00:00.0000000,20:00-21:00,51.78,36.3679,36.7617
477,2019-06-20T00:00:00.0000000,21:00-22:00,49.75,36.3679,36.7617
478,2019-06-20T00:00:00.0000000,22:00-23:00,46.6,36.3679,36.7617
479,2019-06-20T00:00:00.0000000,23:00-24:00,39.28,36.3679,36.7617
480,2019-06-21T00:00:00.0000000,00:00-01:00,34.3,38.6396,38.6142
481,2019-06-21T00:00:00.0000000,01:00-02:00,32.17,38.6396,38.6142
482,2019-06-21T00:00:00.0000000,02:00-03:00,31.9,38.6396,38.6142
483,2019-06-21T00:00:00.0000000,03:00-04:00,32.78,38.6396,38.6142
484,2019-06-21T00:00:00.0000000,04:00-05:00,33.42,38.6396,38.6142
485,2019-06-21T00:00:00.0000000,05:00-06:00,34.02,38.6396,38.6142
486,2019-06-21T00:00:00.0000000,06:00-07:00,40.72,38.6396,38.6142
487,2019-06-21T00:00:00.0000000,07:00-08:00,46.19,38.6396,38.6142
488,2019-06-21T00:00:00.0000000,08:00-09:00,47.09,38.6396,38.6142
489,2019-06-21T00:00:00.0000000,09:00-10:00,44.41,38.6396,38.6142
490,2019-06-21T00:00:00.0000000,10:00-11:00,43.93,38.6396,38.6142
491,2019-06-21T00:00:00.0000000,11:00-12:00,41.04,38.6396,38.6142
492,2019-06-21T00:00:00.0000000,12:00-13:00,36.21,38.6396,38.6142
493,2019-06-21T00:00:00.0000000,13:00-14:00,33.53,38.6396,38.6142
494,2019-06-21T00:00:00.0000000,14:00-15:00,32.41,38.6396,38.6142
495,2019-06-21T00:00:00.0000000,15:00-16:00,32.26,38.6396,38.6142
496,2019-06-21T00:00:00.0000000,16:00-17:00,32.22,38.6396,38.6142
497,2019-06-21T00:00:00.0000000,17:00-18:00,34.98,38.6396,38.6142
498,2019-06-21T00:00:00.0000000,18:00-19:00,40.79,38.6396,38.6142
499,2019-06-21T00:00:00.0000000,19:00-20:00,44.5,38.6396,38.6142
500,2019-06-21T00:00:00.0000000,20:00-21:00,47.65,38.6396,38.6142
501,2019-06-21T00:00:00.0000000,21:00-22:00,49.58,38.6396,38.6142
502,2019-06-21T00:00:00.0000000,22:00-23:00,44.3,38.6396,38.6142
503,2019-06-21T00:00:00.0000000,23:00-24:00,36.95,38.6396,38.6142
504,2019-06-22T00:00:00.0000000,00:00-01:00,35.58,31.6296,31.6042
505,2019-06-22T00:00:00.0000000,01:00-02:00,31.91,31.6296,31.6042
506,2019-06-22T00:00:00.0000000,02:00-03:00,29.99,31.6296,31.6042
507,2019-06-22T00:00:00.0000000,03:00-04:00,29.92,31.6296,31.6042
508,2019-06-22T00:00:00.0000000,04:00-05:00,29.3,31.6296,31.6042
509,2019-06-22T00:00:00.0000000,05:00-06:00,29.06,31.6296,31.6042
510,2019-06-22T00:00:00.0000000,06:00-07:00,29.91,31.6296,31.6042
511,2019-06-22T00:00:00.0000000,07:00-08:00,32.57,31.6296,31.6042
512,2019-06-22T00:00:00.0000000,08:00-09:00,34.85,31.6296,31.6042
513,2019-06-22T00:00:00.0000000,09:00-10:00,31.98,31.6296,31.6042
514,2019-06-22T00:00:00.0000000,10:00-11:00,31.06,31.6296,31.6042
515,2019-06-22T00:00:00.0000000,11:00-12:00,29.98,31.6296,31.6042
516,2019-06-22T00:00:00.0000000,12:00-13:00,29.97,31.6296,31.6042
517,2019-06-22T00:00:00.0000000,13:00-14:00,28.55,31.6296,31.6042
518,2019-06-22T00:00:00.0000000,14:00-15:00,28.45,31.6296,31.6042
519,2019-06-22T00:00:00.0000000,15:00-16:00,28.69,31.6296,31.6042
520,2019-06-22T00:00:00.0000000,16:00-17:00,29.96,31.6296,31.6042
521,2019-06-22T00:00:00.0000000,17:00-18:00,33.15,31.6296,31.6042
522,2019-06-22T00:00:00.0000000,18:00-19:00,34.73,31.6296,31.6042
523,2019-06-22T00:00:00.0000000,19:00-20:00,37.88,31.6296,31.6042
524,2019-06-22T00:00:00.0000000,20:00-21:00,35.38,31.6296,31.6042
525,2019-06-22T00:00:00.0000000,21:00-22:00,32.63,31.6296,31.6042
526,2019-06-22T00:00:00.0000000,22:00-23:00,34.03,31.6296,31.6042
527,2019-06-22T00:00:00.0000000,23:00-24:00,29.58,31.6296,31.6042
528,2019-06-23T00:00:00.0000000,00:00-01:00,28.1,20.9438,14.935
529,2019-06-23T00:00:00.0000000,01:00-02:00,26.76,20.9438,14.935
530,2019-06-23T00:00:00.0000000,02:00-03:00,26.02,20.9438,14.935
531,2019-06-23T00:00:00.0000000,03:00-04:00,25.33,20.9438,14.935
532,2019-06-23T00:00:00.0000000,04:00-05:00,21.81,20.9438,14.935
533,2019-06-23T00:00:00.0000000,05:00-06:00,21.81,20.9438,14.935
534,2019-06-23T00:00:00.0000000,06:00-07:00,21.19,20.9438,14.935
535,2019-06-23T00:00:00.0000000,07:00-08:00,21.89,20.9438,14.935
536,2019-06-23T00:00:00.0000000,08:00-09:00,25.2,20.9438,14.935
537,2019-06-23T00:00:00.0000000,09:00-10:00,24.95,20.9438,14.935
538,2019-06-23T00:00:00.0000000,10:00-11:00,19.03,20.9438,14.935
539,2019-06-23T00:00:00.0000000,11:00-12:00,16.96,20.9438,14.935
540,2019-06-23T00:00:00.0000000,12:00-13:00,10.01,20.9438,14.935
541,2019-06-23T00:00:00.0000000,13:00-14:00,2.67,20.9438,14.935
542,2019-06-23T00:00:00.0000000,14:00-15:00,-4.11,20.9438,14.935
543,2019-06-23T00:00:00.0000000,15:00-16:00,-5.12,20.9438,14.935
544,2019-06-23T00:00:00.0000000,16:00-17:00,0.24,20.9438,14.935
545,2019-06-23T00:00:00.0000000,17:00-18:00,25.1,20.9438,14.935
546,2019-06-23T00:00:00.0000000,18:00-19:00,28.75,20.9438,14.935
547,2019-06-23T00:00:00.0000000,19:00-20:00,35.54,20.9438,14.935
548,2019-06-23T00:00:00.0000000,20:00-21:00,36.21,20.9438,14.935
549,2019-06-23T00:00:00.0000000,21:00-22:00,31.89,20.9438,14.935
550,2019-06-23T00:00:00.0000000,22:00-23:00,34.19,20.9438,14.935
551,2019-06-23T00:00:00.0000000,23:00-24:00,28.23,20.9438,14.935
552,2019-06-24T00:00:00.0000000,00:00-01:00,26.97,34.4421,36.345
553,2019-06-24T00:00:00.0000000,01:00-02:00,25.68,34.4421,36.345
554,2019-06-24T00:00:00.0000000,02:00-03:00,24.0,34.4421,36.345
555,2019-06-24T00:00:00.0000000,03:00-04:00,24.6,34.4421,36.345
556,2019-06-24T00:00:00.0000000,04:00-05:00,22.22,34.4421,36.345
557,2019-06-24T00:00:00.0000000,05:00-06:00,25.97,34.4421,36.345
558,2019-06-24T00:00:00.0000000,06:00-07:00,35.24,34.4421,36.345
559,2019-06-24T00:00:00.0000000,07:00-08:00,47.95,34.4421,36.345
560,2019-06-24T00:00:00.0000000,08:00-09:00,42.78,34.4421,36.345
561,2019-06-24T00:00:00.0000000,09:00-10:00,36.24,34.4421,36.345
562,2019-06-24T00:00:00.0000000,10:00-11:00,32.67,34.4421,36.345
563,2019-06-24T00:00:00.0000000,11:00-12:00,32.74,34.4421,36.345
564,2019-06-24T00:00:00.0000000,12:00-13:00,30.87,34.4421,36.345
565,2019-06-24T00:00:00.0000000,13:00-14:00,29.92,34.4421,36.345
566,2019-06-24T00:00:00.0000000,14:00-15:00,29.92,34.4421,36.345
567,2019-06-24T00:00:00.0000000,15:00-16:00,31.42,34.4421,36.345
568,2019-06-24T00:00:00.0000000,16:00-17:00,32.18,34.4421,36.345
569,2019-06-24T00:00:00.0000000,17:00-18:00,35.95,34.4421,36.345
570,2019-06-24T00:00:00.0000000,18:00-19:00,44.91,34.4421,36.345
571,2019-06-24T00:00:00.0000000,19:00-20:00,56.54,34.4421,36.345
572,2019-06-24T00:00:00.0000000,20:00-21:00,53.62,34.4421,36.345
573,2019-06-24T00:00:00.0000000,21:00-22:00,40.92,34.4421,36.345
574,2019-06-24T00:00:00.0000000,22:00-23:00,34.3,34.4421,36.345
575,2019-06-24T00:00:00.0000000,23:00-24:00,29.0,34.4421,36.345
576,2019-06-25T00:00:00.0000000,00:00-01:00,28.08,40.4279,43.6025
577,2019-06-25T00:00:00.0000000,01:00-02:00,25.6,40.4279,43.6025
578,2019-06-25T00:00:00.0000000,02:00-03:00,24.48,40.4279,43.6025
579,2019-06-25T00:00:00.0000000,03:00-04:00,23.65,40.4279,43.6025
580,2019-06-25T00:00:00.0000000,04:00-05:00,22.86,40.4279,43.6025
581,2019-06-25T00:00:00.0000000,05:00-06:00,27.29,40.4279,43.6025
582,2019-06-25T00:00:00.0000000,06:00-07:00,33.5,40.4279,43.6025
583,2019-06-25T00:00:00.0000000,07:00-08:00,43.91,40.4279,43.6025
584,2019-06-25T00:00:00.0000000,08:00-09:00,49.18,40.4279,43.6025
585,2019-06-25T00:00:00.0000000,09:00-10:00,40.96,40.4279,43.6025
586,2019-06-25T00:00:00.0000000,10:00-11:00,37.77,40.4279,43.6025
587,2019-06-25T00:00:00.0000000,11:00-12:00,36.45,40.4279,43.6025
588,2019-06-25T00:00:00.0000000,12:00-13:00,34.92,40.4279,43.6025
589,2019-06-25T00:00:00.0000000,13:00-14:00,33.81,40.4279,43.6025
590,2019-06-25T00:00:00.0000000,14:00-15:00,33.91,40.4279,43.6025
591,2019-06-25T00:00:00.0000000,15:00-16:00,34.91,40.4279,43.6025
592,2019-06-25T00:00:00.0000000,16:00-17:00,36.93,40.4279,43.6025
593,2019-06-25T00:00:00.0000000,17:00-18:00,49.22,40.4279,43.6025
594,2019-06-25T00:00:00.0000000,18:00-19:00,60.98,40.4279,43.6025
595,2019-06-25T00:00:00.0000000,19:00-20:00,74.19,40.4279,43.6025
596,2019-06-25T00:00:00.0000000,20:00-21:00,72.49,40.4279,43.6025
597,2019-06-25T00:00:00.0000000,21:00-22:00,61.52,40.4279,43.6025
598,2019-06-25T00:00:00.0000000,22:00-23:00,46.26,40.4279,43.6025
599,2019-06-25T00:00:00.0000000,23:00-24:00,37.4,40.4279,43.6025
600,2019-06-26T00:00:00.0000000,00:00-01:00,37.2,38.5354,39.0742
601,2019-06-26T00:00:00.0000000,01:00-02:00,33.34,38.5354,39.0742
602,2019-06-26T00:00:00.0000000,02:00-03:00,33.31,38.5354,39.0742
603,2019-06-26T00:00:00.0000000,03:00-04:00,31.3,38.5354,39.0742
604,2019-06-26T00:00:00.0000000,04:00-05:00,31.08,38.5354,39.0742
605,2019-06-26T00:00:00.0000000,05:00-06:00,30.87,38.5354,39.0742
606,2019-06-26T00:00:00.0000000,06:00-07:00,44.29,38.5354,39.0742
607,2019-06-26T00:00:00.0000000,07:00-08:00,59.45,38.5354,39.0742
608,2019-06-26T00:00:00.0000000,08:00-09:00,60.08,38.5354,39.0742
609,2019-06-26T00:00:00.0000000,09:00-10:00,48.44,38.5354,39.0742
610,2019-06-26T00:00:00.0000000,10:00-11:00,38.09,38.5354,39.0742
611,2019-06-26T00:00:00.0000000,11:00-12:00,36.7,38.5354,39.0742
612,2019-06-26T00:00:00.0000000,12:00-13:00,35.08,38.5354,39.0742
613,2019-06-26T00:00:00.0000000,13:00-14:00,33.09,38.5354,39.0742
614,2019-06-26T00:00:00.0000000,14:00-15:00,31.88,38.5354,39.0742
615,2019-06-26T00:00:00.0000000,15:00-16:00,30.89,38.5354,39.0742
616,2019-06-26T00:00:00.0000000,16:00-17:00,31.47,38.5354,39.0742
617,2019-06-26T00:00:00.0000000,17:00-18:00,34.27,38.5354,39.0742
618,2019-06-26T00:00:00.0000000,18:00-19:00,38.98,38.5354,39.0742
619,2019-06-26T00:00:00.0000000,19:00-20:00,49.92,38.5354,39.0742
620,2019-06-26T00:00:00.0000000,20:00-21:00,48.88,38.5354,39.0742
621,2019-06-26T00:00:00.0000000,21:00-22:00,38.97,38.5354,39.0742
622,2019-06-26T00:00:00.0000000,22:00-23:00,36.7,38.5354,39.0742
623,2019-06-26T00:00:00.0000000,23:00-24:00,30.57,38.5354,39.0742
624,2019-06-27T00:00:00.0000000,00:00-01:00,28.0,35.4558,36.3833
625,2019-06-27T00:00:00.0000000,01:00-02:00,26.53,35.4558,36.3833
626,2019-06-27T00:00:00.0000000,02:00-03:00,25.03,35.4558,36.3833
627,2019-06-27T00:00:00.0000000,03:00-04:00,26.03,35.4558,36.3833
628,2019-06-27T00:00:00.0000000,04:00-05:00,27.06,35.4558,36.3833
629,2019-06-27T00:00:00.0000000,05:00-06:00,30.03,35.4558,36.3833
630,2019-06-27T00:00:00.0000000,06:00-07:00,35.72,35.4558,36.3833
631,2019-06-27T00:00:00.0000000,07:00-08:00,43.29,35.4558,36.3833
632,2019-06-27T00:00:00.0000000,08:00-09:00,42.1,35.4558,36.3833
633,2019-06-27T00:00:00.0000000,09:00-10:00,36.5,35.4558,36.3833
634,2019-06-27T00:00:00.0000000,10:00-11:00,34.56,35.4558,36.3833
635,2019-06-27T00:00:00.0000000,11:00-12:00,34.47,35.4558,36.3833
636,2019-06-27T00:00:00.0000000,12:00-13:00,31.97,35.4558,36.3833
637,2019-06-27T00:00:00.0000000,13:00-14:00,30.96,35.4558,36.3833
638,2019-06-27T00:00:00.0000000,14:00-15:00,30.91,35.4558,36.3833
639,2019-06-27T00:00:00.0000000,15:00-16:00,31.31,35.4558,36.3833
640,2019-06-27T00:00:00.0000000,16:00-17:00,31.94,35.4558,36.3833
641,2019-06-27T00:00:00.0000000,17:00-18:00,35.98,35.4558,36.3833
642,2019-06-27T00:00:00.0000000,18:00-19:00,41.9,35.4558,36.3833
643,2019-06-27T00:00:00.0000000,19:00-20:00,54.0,35.4558,36.3833
644,2019-06-27T00:00:00.0000000,20:00-21:00,52.08,35.4558,36.3833
645,2019-06-27T00:00:00.0000000,21:00-22:00,43.84,35.4558,36.3833
646,2019-06-27T00:00:00.0000000,22:00-23:00,41.15,35.4558,36.3833
647,2019-06-27T00:00:00.0000000,23:00-24:00,35.58,35.4558,36.3833
648,2019-06-28T00:00:00.0000000,00:00-01:00,31.44,43.3442,43.9058
649,2019-06-28T00:00:00.0000000,01:00-02:00,31.62,43.3442,43.9058
650,2019-06-28T00:00:00.0000000,02:00-03:00,32.79,43.3442,43.9058
651,2019-06-28T00:00:00.0000000,03:00-04:00,33.6,43.3442,43.9058
652,2019-06-28T00:00:00.0000000,04:00-05:00,32.55,43.3442,43.9058
653,2019-06-28T00:00:00.0000000,05:00-06:00,32.69,43.3442,43.9058
654,2019-06-28T00:00:00.0000000,06:00-07:00,49.06,43.3442,43.9058
655,2019-06-28T00:00:00.0000000,07:00-08:00,61.64,43.3442,43.9058
656,2019-06-28T00:00:00.0000000,08:00-09:00,61.45,43.3442,43.9058
657,2019-06-28T00:00:00.0000000,09:00-10:00,49.28,43.3442,43.9058
658,2019-06-28T00:00:00.0000000,10:00-11:00,43.99,43.3442,43.9058
659,2019-06-28T00:00:00.0000000,11:00-12:00,39.53,43.3442,43.9058
660,2019-06-28T00:00:00.0000000,12:00-13:00,36.75,43.3442,43.9058
661,2019-06-28T00:00:00.0000000,13:00-14:00,34.33,43.3442,43.9058
662,2019-06-28T00:00:00.0000000,14:00-15:00,33.89,43.3442,43.9058
663,2019-06-28T00:00:00.0000000,15:00-16:00,33.91,43.3442,43.9058
664,2019-06-28T00:00:00.0000000,16:00-17:00,34.4,43.3442,43.9058
665,2019-06-28T00:00:00.0000000,17:00-18:00,39.04,43.3442,43.9058
666,2019-06-28T00:00:00.0000000,18:00-19:00,54.02,43.3442,43.9058
667,2019-06-28T00:00:00.0000000,19:00-20:00,66.28,43.3442,43.9058
668,2019-06-28T00:00:00.0000000,20:00-21:00,65.81,43.3442,43.9058
669,2019-06-28T00:00:00.0000000,21:00-22:00,54.6,43.3442,43.9058
670,2019-06-28T00:00:00.0000000,22:00-23:00,48.54,43.3442,43.9058
671,2019-06-28T00:00:00.0000000,23:00-24:00,39.05,43.3442,43.9058
672,2019-06-29T00:00:00.0000000,00:00-01:00,35.24,33.2213,30.7733
673,2019-06-29T00:00:00.0000000,01:00-02:00,31.63,33.2213,30.7733
674,2019-06-29T00:00:00.0000000,02:00-03:00,29.88,33.2213,30.7733
675,2019-06-29T00:00:00.0000000,03:00-04:00,29.13,33.2213,30.7733
676,2019-06-29T00:00:00.0000000,04:00-05:00,29.42,33.2213,30.7733
677,2019-06-29T00:00:00.0000000,05:00-06:00,28.76,33.2213,30.7733
678,2019-06-29T00:00:00.0000000,06:00-07:00,30.06,33.2213,30.7733
679,2019-06-29T00:00:00.0000000,07:00-08:00,31.48,33.2213,30.7733
680,2019-06-29T00:00:00.0000000,08:00-09:00,30.15,33.2213,30.7733
681,2019-06-29T00:00:00.0000000,09:00-10:00,30.15,33.2213,30.7733
682,2019-06-29T00:00:00.0000000,10:00-11:00,28.07,33.2213,30.7733
683,2019-06-29T00:00:00.0000000,11:00-12:00,28.01,33.2213,30.7733
